date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:14:32	5661/5661	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Nov%202023%2007:08:38%20GMT	https://gharpayy.com/homes/closet_4737645.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/closet_4737645.png	(from https://gharpayy.com/homes/service-details.html)
17:14:32	15102/15102	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Nov%202023%2007:01:08%20GMT	https://gharpayy.com/homes/bill_7096248.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/bill_7096248.png	(from https://gharpayy.com/homes/service-details.html)
17:14:32	10416/10416	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Nov%202023%2007:04:34%20GMT	https://gharpayy.com/homes/work-from-home_5456286.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/work-from-home_5456286.png	(from https://gharpayy.com/homes/service-details.html)
17:14:32	15947/15947	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Nov%202023%2007:06:04%20GMT	https://gharpayy.com/homes/business_12749258.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/business_12749258.png	(from https://gharpayy.com/homes/service-details.html)
17:14:33	17729/17729	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Nov%202023%2007:11:48%20GMT	https://gharpayy.com/homes/cctv_636024.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/cctv_636024.png	(from https://gharpayy.com/homes/service-details.html)
17:14:33	17327/17327	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Nov%202023%2007:16:14%20GMT	https://gharpayy.com/homes/housekeeper_2644604.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/housekeeper_2644604.png	(from https://gharpayy.com/homes/service-details.html)
17:14:33	21721/21721	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2008:12:26%20GMT	https://gharpayy.com/homes/laundry-machine_3322854.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/laundry-machine_3322854.png	(from https://gharpayy.com/homes/service-details.html)
17:14:33	1111/1111	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2025%20Jul%202023%2016:17:00%20GMT	https://gharpayy.com/homes/assets/images/icons/check-circle-solid.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/icons/check-circle-solid.svg	(from https://gharpayy.com/homes/service-details.html)
17:14:34	144584/144584	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2006:21:02%20GMT	https://gharpayy.com/homes/images20/img2.jpeg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/images20/img2.jpg	(from https://gharpayy.com/homes/service-details.html)
17:14:34	170898/170898	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2006:21:02%20GMT	https://gharpayy.com/homes/images20/img3.jpeg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/images20/img3.jpg	(from https://gharpayy.com/homes/service-details.html)
17:14:35	144629/144629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2006:21:02%20GMT	https://gharpayy.com/homes/images20/img5.jpeg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/images20/img5.jpg	(from https://gharpayy.com/homes/service-details.html)
17:14:36	183499/183499	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2006:21:02%20GMT	https://gharpayy.com/homes/images20/img4.jpeg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/images20/img4.jpg	(from https://gharpayy.com/homes/service-details.html)
17:14:36	80421/80421	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213a25-1yL6mYLaiqSN+IJRuxiX8Twds7k%22	https://cdn.jsdelivr.net/npm/bootstrap@5.3.0/dist/js/bootstrap.bundle.min.js	C:/Users/CP/Desktop/GharPay/AyushGharPay/cdn.jsdelivr.net/npm/bootstrap@5.3.0/dist/js/bootstrap.bundle.min.js	(from https://gharpayy.com/homes/service-details.html)
17:14:37	618/618	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2003:51:32%20GMT	https://gharpayy.com/homes/assets/images/usa-flag.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/usa-flag.png	(from https://gharpayy.com/homes/blog-details1.html)
17:14:37	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:44:39%20GMT	https://gharpayy.com/homes/index-3.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/index-4.html	(from https://gharpayy.com/homes/blog-details1.html)
17:14:37	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:44:39%20GMT	https://gharpayy.com/homes/projects.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/projects.html	(from https://gharpayy.com/homes/blog-details1.html)
17:14:37	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:44:39%20GMT	https://gharpayy.com/homes/projects-2.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/projects-2.html	(from https://gharpayy.com/homes/blog-details1.html)
17:14:38	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:44:39%20GMT	https://gharpayy.com/homes/project-details.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/project-details.html	(from https://gharpayy.com/homes/blog-details1.html)
17:14:38	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:44:40%20GMT	https://gharpayy.com/homes/services.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/services.html	(from https://gharpayy.com/homes/blog-details1.html)
17:14:38	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:44:40%20GMT	https://gharpayy.com/homes/standard-blog.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/standard-blog.html	(from https://gharpayy.com/homes/blog-details1.html)
17:14:38	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:44:40%20GMT	https://gharpayy.com/homes/team.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/team.html	(from https://gharpayy.com/homes/blog-details1.html)
17:14:39	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:44:41%20GMT	https://gharpayy.com/homes/team-details.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/team-details.html	(from https://gharpayy.com/homes/blog-details1.html)
17:14:39	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:44:41%20GMT	https://gharpayy.com/homes/pricing.html	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/pricing.html	(from https://gharpayy.com/homes/blog-details1.html)
17:14:41	21047/21047	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jul%202023%2011:26:56%20GMT	https://gharpayy.com/homes/assets/images/blog-details/post-1.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/blog-details/post-1.png	(from https://gharpayy.com/homes/blog-details1.html)
17:14:41	618505/618505	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jul%202023%2004:53:36%20GMT	https://gharpayy.com/homes/assets/images/blog-details/blog-details-img-1.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/blog-details/blog-details-img-1.png	(from https://gharpayy.com/homes/blog-details1.html)
17:14:42	17856/17856	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jul%202023%2011:27:00%20GMT	https://gharpayy.com/homes/assets/images/blog-details/post-2.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/blog-details/post-2.png	(from https://gharpayy.com/homes/blog-details1.html)
17:14:42	15879/15879	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jul%202023%2011:32:08%20GMT	https://gharpayy.com/homes/assets/images/blog-details/comment-1.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/blog-details/comment-1.png	(from https://gharpayy.com/homes/blog-details1.html)
17:14:42	20805/20805	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jul%202023%2011:32:12%20GMT	https://gharpayy.com/homes/assets/images/blog-details/comment-2.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/blog-details/comment-2.png	(from https://gharpayy.com/homes/blog-details1.html)
17:14:42	11738/11738	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jul%202023%2011:32:14%20GMT	https://gharpayy.com/homes/assets/images/blog-details/comment-3.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/blog-details/comment-3.png	(from https://gharpayy.com/homes/blog-details1.html)
17:14:43	20361/20361	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jul%202023%2003:53:06%20GMT	https://gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-1.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-1.png	(from https://gharpayy.com/homes/blog-details1.html)
17:14:43	19664/19664	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jul%202023%2003:53:10%20GMT	https://gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-2.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-2.png	(from https://gharpayy.com/homes/blog-details1.html)
17:14:43	19419/19419	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jul%202023%2003:53:12%20GMT	https://gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-3.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-3.png	(from https://gharpayy.com/homes/blog-details1.html)
17:14:46	175428/175428	---M--	200	added ('OK')	image/jpeg	etag:%2272f92-5e4a29ff4aac0%22	https://www.viessmann.co.uk/content/dam/public-brands/gb/images/3-2/1280-853_the_family_in_2050.jpg/_jcr_content/renditions/original./1280-853_the_family_in_2050.jpg	C:/Users/CP/Desktop/GharPay/AyushGharPay/www.viessmann.co.uk/content/dam/public-brands/gb/images/3-2/1280-853_the_family_in_2050.jpg/_jcr_content/renditions/original/1280-853_the_family_in_2050.jpg	(from https://gharpayy.com/homes/blog-details4.html)
17:14:46	3382/3382	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Jul%202023%2004:43:22%20GMT	https://gharpayy.com/homes/assets/images/hero-banner/arrow-shape-1.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/hero-banner/arrow-shape-1.svg	(from https://gharpayy.com/homes/assets/css/hero-area.css)
17:14:47	1019/1019	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2014%20Jul%202023%2022:51:00%20GMT	https://gharpayy.com/homes/assets/images/what-we-do/img-shape.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/what-we-do/img-shape.svg	(from https://gharpayy.com/homes/assets/css/what-we-do.css)
17:14:47	508/508	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2016:02:20%20GMT	https://gharpayy.com/homes/assets/images/agency-skills/shape.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/agency-skills/shape.svg	(from https://gharpayy.com/homes/assets/css/agency-skills.css)
17:14:47	3474/3474	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2021:22:26%20GMT	https://gharpayy.com/homes/assets/images/icons/quote.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/icons/quote.png	(from https://gharpayy.com/homes/assets/css/testimonial.css)
17:14:48	17297/17297	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2025%20Jul%202023%2015:43:28%20GMT	https://gharpayy.com/homes/assets/images/breadcrumbs-bg-shape.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/breadcrumbs-bg-shape.svg	(from https://gharpayy.com/homes/assets/css/breadcrumbs.css)
17:14:48	1333005/1333005	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2019:53:44%20GMT	https://gharpayy.com/homes/assets/images/call-action/call-action-2/bg-shape.svg	C:/Users/CP/Desktop/GharPay/AyushGharPay/gharpayy.com/homes/assets/images/call-action/call-action-2/bg-shape.svg	(from https://gharpayy.com/homes/assets/css/call-action.css)
17:14:49	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-yedSjkkaOSMrokonBsbHOdb7DwY%22	https://unpkg.com/leaflet@1.9.4/dist/images/layers.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/unpkg.com/leaflet@1.9.4/dist/images/layers.png	(from https://unpkg.com/leaflet@1.9.4/dist/leaflet.css)
17:14:49	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-FSoWIzPkbST52J9WYxL8DGQBHe4%22	https://unpkg.com/leaflet@1.9.4/dist/images/layers-2x.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/unpkg.com/leaflet@1.9.4/dist/images/layers-2x.png	(from https://unpkg.com/leaflet@1.9.4/dist/leaflet.css)
17:14:49	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-YKkLy7K0K33bRVbblOt8EISw5do%22	https://unpkg.com/leaflet@1.9.4/dist/images/marker-icon.png	C:/Users/CP/Desktop/GharPay/AyushGharPay/unpkg.com/leaflet@1.9.4/dist/images/marker-icon.png	(from https://unpkg.com/leaflet@1.9.4/dist/leaflet.css)
17:14:53	1208627/1208627	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Feb%202018%2008:58:54%20GMT	https://www.bestrent.vn/images/post/featured-image/83dc73e19d462fab6394f22d413c9d5c723b2c08bb6248ba9d511dfa9a1a18c3bc45d5a3.jpg	C:/Users/CP/Desktop/GharPay/AyushGharPay/www.bestrent.vn/images/post/featured-image/83dc73e19d462fab6394f22d413c9d5c723b2c08bb6248ba9d511dfa9a1a18c3bc45d5a3.jpg	(from https://gharpayy.com/homes/blog-details2.html)
